tree_id,x,y,z
1,47.31985313420595,-3.8884576727348783,0.0
2,42.95015501545401,-0.5969991162789015,0.0
3,42.129163015049286,-3.5290238428140253,0.0
4,10.241981637357226,6.805780702338552,0.0
5,37.5056732253532,-4.959796100415641,0.0
6,3.8074650420346803,-6.97281865959498,0.0
7,25.76046194403478,5.945100737579967,0.0
8,49.10081446134194,1.1477048812059003,0.0
9,15.520953929218036,-3.1262137613828385,0.0
10,20.293813377547565,5.004070667181129,0.0
11,12.913726678097794,2.453621466879685,0.0
12,51.58236952721966,5.043493917392196,0.0
13,39.53926530194749,3.8697327627583213,0.0
14,0.6324036915807703,-3.8498975844696974,0.0
15,32.95133236008981,-1.9785429690602783,0.0
16,41.162429250558596,6.697350169572994,0.0
17,38.26361573002741,4.533693724780548,0.0
18,17.708786746585744,5.117057996189782,0.0
19,13.7864928735309,-5.43840107682437,0.0
20,1.9309676025090512,6.262470383862633,0.0
21,52.3205756615904,6.235990318042003,0.0
22,38.918969983819935,-0.7807736761067172,0.0
23,37.20103363372989,-4.573407671833242,0.0
24,34.859586725971674,3.2620612922065426,0.0
25,31.80765445270554,2.435633139693186,0.0
26,47.85397922574187,-1.781278595028832,0.0
27,36.928573861408005,-0.7505259408461855,0.0
28,8.314560963305805,-2.442351805649542,0.0
29,19.88832945339704,-4.888131636568738,0.0
30,43.91782026539397,-0.23215841117894875,0.0
31,23.834710650415623,2.5142765759629953,0.0
32,41.26341718549656,2.9635875986275018,0.0
33,7.734744377529388,-4.188332513370506,0.0
34,42.57118503561419,-1.7723281772946082,0.0
35,11.005795725273808,5.897536003587215,0.0
36,29.63276091469624,-4.125639272104837,0.0
37,7.432048781506004,4.902605602745506,0.0
38,16.407324130764163,6.911329489085402,0.0
39,24.53751240691593,5.519048986824908,0.0
40,29.30810299301386,0.3118943533930594,0.0
41,26.80927589964937,5.221798448372713,0.0
42,30.614301049492823,4.292389780094176,0.0
43,36.174989636253976,4.128625511119425,0.0
44,51.40953621468219,0.8637350537218733,0.0
45,26.382333895521846,3.652643282328551,0.0
46,2.850885938795013,5.0557761381390165,0.0
47,4.172346450159641,6.563477002027483,0.0
48,41.42117981778191,-2.12585344217284,0.0
49,30.394629797641034,-5.2082215761016695,0.0
50,53.2989155621274,5.89407489847517,0.0
51,51.835061308204025,-3.4502544953599,0.0
52,27.76418557600277,-6.47163151715429,0.0
53,10.248700263990154,-0.5718692910274408,0.0
54,9.269371031892161,-1.2513580487982807,0.0
55,16.18835166849434,4.536020785911093,0.0
56,44.31994909858255,5.438016507402482,0.0
57,39.53225372990221,-1.2351220056712542,0.0
58,38.872562593268164,4.3278127170846545,0.0
59,34.355019707967074,5.075730181837612,0.0
60,49.41231935194121,-3.104153948803377,0.0
