tree_id,x,y,z
1,5.333552970675015,5.199550210834186,0.0
2,20.45787131186149,0.648111419982321,0.0
3,9.840209825621251,-1.614507139871142,0.0
4,51.731894064600056,2.392673788028162,0.0
5,24.544500624637827,1.2709393187187121,0.0
6,44.328189174760375,-3.2707956348538234,0.0
7,49.56039855263421,3.9124821979231896,0.0
8,3.072851480108762,-0.7312928373893595,0.0
9,4.497601224868422,4.671776037584642,0.0
10,52.019989615673715,-5.120518468367628,0.0
11,21.377542456378443,0.9925019951194489,0.0
12,26.974982418293603,-6.563022901747413,0.0
13,3.5725637114156408,6.470180350620971,0.0
14,21.09941609918493,-1.3262632128714422,0.0
15,46.26019222759054,-2.5726731358138233,0.0
16,42.22507194995472,-2.747439056607896,0.0
17,3.9927827852727935,5.763434989561803,0.0
18,51.013642656442165,-2.3176481696664064,0.0
19,1.3793061731991374,-0.47529059448127864,0.0
20,45.51562244148735,3.5542753378250502,0.0
21,51.15819908010229,-0.18472037490220483,0.0
22,45.790425829182865,6.546941351601159,0.0
23,29.40737582979531,5.152172392401848,0.0
24,19.217444508697255,6.478960436769125,0.0
25,19.661349959837366,5.7253751257616745,0.0
26,10.565662364823204,-6.280977167360314,0.0
27,51.75592559803832,-6.325606280859212,0.0
28,7.061504192779784,-2.1027279187328247,0.0
29,11.46838181560049,-3.8042492136480868,0.0
30,51.22490330651653,2.627234083393777,0.0
31,38.301931809367964,0.2211244919933293,0.0
32,10.688331735120707,3.4080885727609207,0.0
33,21.86429720730528,-3.7911231624723376,0.0
34,13.754471116069876,5.567211619299888,0.0
35,51.28648347022343,-3.0048852898106286,0.0
36,46.11446037558174,6.174065096493017,0.0
37,44.48454092115014,5.14870290673141,0.0
38,44.17112864103293,6.500517038487509,0.0
39,0.8264931066585669,4.251825455057599,0.0
40,53.16770092549936,-1.0449775836908017,0.0
41,10.155821517391933,0.8346058463062036,0.0
42,20.435845758306826,4.193086164372906,0.0
43,20.498046341697922,-3.384053975244289,0.0
44,40.18576047880264,2.533648586352969,0.0
45,47.25796755656761,-1.710190426769401,0.0
46,25.974806888935674,-2.0123179500974393,0.0
47,1.202167352317925,2.605257477987866,0.0
48,25.803739995079965,-5.219840865046622,0.0
49,12.626843857726517,-6.267894068216686,0.0
50,27.167497589037616,4.889677917202363,0.0
51,22.99636297373233,3.1512025352077053,0.0
52,47.48154808158054,6.626158413201026,0.0
53,12.075472239503949,-4.715128296932718,0.0
54,38.6682970105897,1.0368144751138164,0.0
55,35.15899290966656,-6.851942838299927,0.0
56,4.976901153762723,-1.859861633190656,0.0
57,13.802788579284911,0.26398344530223206,0.0
58,31.50049644538578,6.138730125187099,0.0
59,51.224457445393426,4.182722751082643,0.0
60,4.882373081458483,2.3791255843340338,0.0
61,29.657551305683928,-4.84105140779889,0.0
62,8.544562389715358,-5.18476420577979,0.0
63,14.856170642632216,-2.222140972773106,0.0
64,10.691034798520139,-0.0061738302277287715,0.0
65,22.20213891727932,-3.262849815592638,0.0
66,19.26464854464615,2.4839423469896005,0.0
67,34.76280704742671,5.038277976784929,0.0
68,13.99380615018234,5.595998176785173,0.0
69,27.03687651298058,6.14121108760645,0.0
70,26.687828083596198,-4.533207691094503,0.0
71,39.680338024907385,4.191133728980381,0.0
72,3.689347828318498,5.454201102884722,0.0
73,37.34702735216114,-2.055010725696726,0.0
74,16.960704825526182,-1.3330361468108753,0.0
75,36.005273674026945,2.041695069434276,0.0
76,13.648726333126513,-4.376869152389501,0.0
77,26.684393025040528,6.3359602574158895,0.0
78,35.86718755833726,-2.9384018372669063,0.0
79,44.94235149788052,-0.09157718391133329,0.0
80,52.83116674079789,5.8439034096447,0.0
