tree_id,x,y,z
1,18.69136134981882,-1.7994316939533954,0.0
2,39.874786880213655,5.437741654686443,0.0
3,33.08186464160268,4.96360187154864,0.0
4,42.884290871247956,-1.3266915022005277,0.0
5,33.673708895053984,5.23842133455328,0.0
6,37.986661259881984,-0.9496513068245704,0.0
7,12.16216600015334,6.343785103269351,0.0
8,48.92849157179642,4.561894605799573,0.0
9,52.4400780085944,-5.238753730943475,0.0
10,13.020436407032218,3.6978228704316454,0.0
11,18.681899549387495,2.2044299593911205,0.0
12,54.4000864307015,6.946478982094568,0.0
13,14.768192829855566,-1.5930318566539272,0.0
14,1.0240423020651792,-6.710506731269276,0.0
15,3.4704526494516115,-6.070354541447147,0.0
16,51.662127701374125,5.48628831586476,0.0
17,7.031297832811934,2.6192476993254186,0.0
18,47.969932442181005,-3.46915141129002,0.0
19,51.116754087757684,-4.010309776907343,0.0
20,39.301610833242755,-1.7147851460626162,0.0
21,46.04383379910654,-5.268357353352826,0.0
22,20.88301222159406,-5.02219525498798,0.0
23,24.567111966015002,0.5304209734213821,0.0
24,54.69108782439648,-5.21484328517241,0.0
25,4.033617558998564,-2.674824426704297,0.0
26,44.9804598890944,-5.388418565436231,0.0
27,53.61521200276018,1.2664545893968384,0.0
28,52.67148618186701,2.356033703477168,0.0
29,19.731085007012542,-5.781160119674559,0.0
30,22.644949185207707,-3.0080927964789757,0.0
31,32.56708702853882,2.25688587492888,0.0
32,30.210732379100676,-0.6104241542899214,0.0
33,36.124500117650484,4.813235694114043,0.0
34,14.207900119406775,-1.6848061075022471,0.0
35,49.98873911616731,-4.5132527303497625,0.0
36,42.3069192981622,0.8452318156695791,0.0
37,1.3230469392785285,-1.5798689727486241,0.0
38,12.378402837832589,3.8568445441114534,0.0
39,12.518360031017238,-5.566517203275383,0.0
40,17.191648284201342,3.967704454027757,0.0
41,35.237109148845555,4.6217959251507335,0.0
42,41.59404088580851,-6.958577313446585,0.0
43,45.43326202534003,0.6565258882999601,0.0
44,52.03795891286561,-3.6442400243272175,0.0
45,13.281626270942532,-2.089887420516601,0.0
46,41.749378871029364,-1.0367437765797751,0.0
47,6.031582358372532,1.5827631500084234,0.0
48,42.79426937944521,-0.058908323897302495,0.0
49,4.60105259686575,5.343344922549189,0.0
50,6.379545360626357,-4.752213234329346,0.0
51,10.633689071098528,0.6035283954133561,0.0
52,25.01564569863452,3.4958191586497875,0.0
53,10.163684542643534,-0.3878339280767227,0.0
54,39.090534014406586,4.841367616837845,0.0
55,29.46686332153236,-4.15890121545992,0.0
56,14.142826748569666,-3.342080689622472,0.0
57,11.202430751283245,-0.045876917262837935,0.0
58,7.067399052406836,-3.3864542216649323,0.0
59,4.682173681573193,0.5084235835712372,0.0
60,52.68424886387693,-4.79064133250074,0.0
61,7.346194805716383,-1.8617410037078717,0.0
62,23.049073542019016,-2.8584867841264128,0.0
63,31.300839443293846,-0.9069589377941991,0.0
64,13.673172617648154,2.313903061989846,0.0
65,20.41895816878154,-3.004939827600097,0.0
66,7.630722440355799,-1.3117402919932557,0.0
67,35.83381926313816,-4.148165163767505,0.0
68,34.438150452838244,3.419091105124279,0.0
69,16.83548267295108,6.418820139107023,0.0
70,48.39658318937114,5.902017688588328,0.0
