tree_id,x,y,z
1,28.255853609067586,-6.613608990167263,0.0
2,4.682057734004831,-0.31504020959993184,0.0
3,20.47399631846387,0.3466631741663022,0.0
4,35.57135265214102,2.2441337099055794,0.0
5,24.27274567590492,2.8491940471283836,0.0
6,29.717406872545617,-4.7583282041644015,0.0
7,11.178353779568852,-3.1736500363677926,0.0
8,24.917316329320894,-6.482334735220169,0.0
9,22.368365254368236,0.7171717517501621,0.0
10,2.6220566395157334,5.52753743603259,0.0
11,38.98926492822716,1.4936072246688639,0.0
12,41.18886106615219,-0.2170311966486187,0.0
13,6.620191868628761,-0.19945537241109434,0.0
14,25.184556090697196,5.302334192460233,0.0
15,15.558141023418134,4.749830494763769,0.0
16,43.964187463026875,1.7974437988301712,0.0
17,35.74482164344001,3.6625478179779556,0.0
18,14.009922161222635,-1.3590352559075418,0.0
19,38.63983284546244,-1.2420871303641174,0.0
20,30.60307472381014,-0.5326582531218467,0.0
21,22.519823500407835,-2.3485878482576084,0.0
22,8.062369534761437,-6.696677222755784,0.0
23,30.377903231374503,1.9092540644420257,0.0
24,23.515890388638276,2.011034644340789,0.0
25,12.371248603142858,-6.770997244399798,0.0
26,6.7387459151324585,-0.5590720280285773,0.0
27,28.447254600716736,1.6103680420870532,0.0
28,19.29435937633833,-1.8047891688352253,0.0
29,41.10135524291466,-1.3708879771423907,0.0
30,52.273005447521015,-0.9502578463707225,0.0
31,3.187246969098735,-6.271914942893164,0.0
32,40.80556775058709,3.5700647160935937,0.0
33,4.6374055160241126,-1.5517518040853915,0.0
34,47.99149714339065,1.0106440456580383,0.0
35,13.755791870076587,5.083278859087677,0.0
36,14.740940977558896,-1.8376358723090638,0.0
37,4.875286652539202,-5.153789095071024,0.0
38,3.1975383590929054,-5.691040871984139,0.0
39,14.97098143391328,3.194982773345046,0.0
40,20.81374277469554,-1.7016668908058907,0.0
41,14.02665311533696,-0.03522890033382975,0.0
42,53.208387112145296,-6.3543813307663175,0.0
43,1.564224879105159,3.074202745705392,0.0
44,15.550159526642343,2.508606652761282,0.0
45,51.33804745306849,1.2495823420379502,0.0
46,14.689303381164427,1.7324531146633468,0.0
47,2.4759213699187494,3.252826124934325,0.0
48,26.888950733387258,-1.4260557506112521,0.0
49,44.56180392599056,2.828108400274557,0.0
50,5.8642736360856365,-1.5729747577962527,0.0
51,33.147777629610495,-5.272198910049189,0.0
52,13.649050588996966,-6.7313079328611245,0.0
53,16.317759001909785,5.777295797266637,0.0
54,46.527174058216296,3.001806513490953,0.0
55,45.20876159451588,-0.3728635439927208,0.0
56,0.9777265995486762,-5.461523765175414,0.0
57,46.59492414283278,2.788203820311553,0.0
58,51.48488636473903,4.331554511038844,0.0
59,20.698949975507244,-1.2790079770454739,0.0
60,39.347678546863776,-2.4577801029206885,0.0
