tree_id,x,y,z
1,30.0144673692732,0.3444314346451982,0.0
2,47.56606813055816,-3.5309397961408706,0.0
3,19.21790397598148,-5.384622552113877,0.0
4,34.44573251335495,-5.05415233946354,0.0
5,5.994298273426513,1.6767694097983021,0.0
6,39.54759210808443,4.772557461822409,0.0
7,46.99510005974842,0.02453771461134302,0.0
8,32.124577892830565,-5.596255797076808,0.0
9,16.629126225745242,5.871326291697775,0.0
10,47.85899242277269,-6.165568594182146,0.0
11,20.676119693210378,-5.21873391324961,0.0
12,33.65981450803551,-1.0081111346026388,0.0
13,35.87524464686976,2.8659140376429786,0.0
14,45.6452522519967,0.2055818961018545,0.0
15,6.564353118685651,-4.693721190261886,0.0
16,53.851413008005814,3.354643991633992,0.0
17,20.449334874838325,5.19915246313851,0.0
18,1.6140278656074392,-5.161058887496724,0.0
19,26.722624735368274,-4.588492191013171,0.0
20,53.928399333973154,-4.5365706055688415,0.0
21,43.86087184951289,3.8806656461463476,0.0
22,27.08764593814029,1.3211163913122466,0.0
23,24.938128854716833,4.446556571609268,0.0
24,48.50134672526934,-2.3906757176398425,0.0
25,18.296873496744887,-0.08630047110228212,0.0
26,24.164014921749935,-3.3710625479664333,0.0
27,20.577631800623,-3.903327646420558,0.0
28,33.90587615312034,2.8754096026050853,0.0
29,30.445947598109864,-6.240453646343413,0.0
30,39.82761280652307,-3.788102749891498,0.0
31,44.70261328882965,-3.7021949572513297,0.0
32,43.717897668810956,4.612640115518667,0.0
33,35.90358330088044,3.3797657935486,0.0
34,7.81869381510378,-3.4096253878466145,0.0
35,28.172950211554223,-4.461859188256604,0.0
36,46.13552045847943,-5.631110174556139,0.0
37,12.8362630035106,5.353895324829709,0.0
38,39.212463367577506,2.4856013747895194,0.0
39,20.52347232398142,5.021078152246652,0.0
40,49.7552734693713,-2.024863105004183,0.0
