tree_id,x,y,z
1,30.534384525058986,-1.66872103631097,0.0
2,46.10972493862977,6.119825434612338,0.0
3,43.46146194720035,-5.06567380827496,0.0
4,2.113404990511715,0.5685922214365435,0.0
5,1.2808426575775491,5.0034348271394435,0.0
6,51.11876773664973,-3.415981862022253,0.0
7,48.54518498863357,3.9293875154442297,0.0
8,24.42119255020988,-0.0005565261234163899,0.0
9,24.704380448877835,1.1621557323662088,0.0
10,45.03231986062243,-0.631535377340982,0.0
11,14.840929307490725,-3.6255129540141304,0.0
12,42.10817835134221,4.1063323831666825,0.0
13,6.352520955456567,0.8912165433412875,0.0
14,21.560493334153467,-5.943447795745616,0.0
15,47.330115728559214,3.0026748010211666,0.0
16,33.65422929945511,2.070583493047492,0.0
17,7.705766326264753,6.126106465615974,0.0
18,5.9862352783458785,4.1651013869729,0.0
19,55.40481937639248,0.029398787205023424,0.0
20,6.334806435784503,-1.7868683181055527,0.0
21,22.608876902640233,4.855296480186343,0.0
22,22.702485761496728,-3.148862050359931,0.0
23,11.790009093331088,6.272376325396451,0.0
24,53.30092417564554,4.532572696740706,0.0
25,39.76328213162551,-1.1173673356037268,0.0
26,39.18343129189617,0.08129690928467959,0.0
27,33.174016855263005,6.64794829144026,0.0
28,26.883316301776595,-2.249944657100057,0.0
29,38.86101726155334,-0.025485444641433652,0.0
30,39.48943971744034,-4.790020671889674,0.0
31,46.25301728356365,4.553602685502792,0.0
32,0.8674266957186018,-2.1349789392219947,0.0
33,8.7662772345887,2.7633683951726002,0.0
34,43.512299409739185,5.256182146672794,0.0
35,18.4959071057253,1.5082739630915913,0.0
36,44.95738879455672,-4.220511435163108,0.0
37,5.395337088823737,-0.35026766947910737,0.0
38,19.225052388227983,-1.937272780012747,0.0
39,15.565588847216265,-0.21351128114619478,0.0
40,10.826754112635594,-1.9275103324807858,0.0
41,43.690614434573575,-0.6005351296526342,0.0
42,26.59464988729932,0.6500518586132804,0.0
43,10.50627632386184,-5.1544480765358,0.0
44,11.463495789779358,-2.4284371690587205,0.0
45,33.145259380428655,-5.628531989387904,0.0
46,54.645160342354856,2.8920792457090947,0.0
47,6.076054649488503,-4.080626772861385,0.0
48,46.801104679707436,5.439946505184164,0.0
49,37.71943691538929,-1.030132398332129,0.0
50,12.683157527397304,5.330073112191986,0.0
