tree_id,x,y,z
1,17.820632134715744,-4.3956346673320645,0.0
2,17.475297876645612,-0.7329008429429003,0.0
3,27.265818472700055,-6.97298274348155,0.0
4,47.84559787443969,-4.998409961107709,0.0
5,51.89440728155791,-6.132542547115511,0.0
6,29.43602387802209,-3.5693234316244893,0.0
7,17.639820272987475,1.0429524058254689,0.0
8,7.900448057966125,-3.009184485730651,0.0
9,14.397253325161156,-1.8370309973137156,0.0
10,27.387073180344405,-0.33030723306760734,0.0
11,54.77663825497825,6.616832748759926,0.0
12,3.633299391416911,-5.5583551187410025,0.0
13,44.761724578595945,3.2898900629740577,0.0
14,14.24307193057207,-1.2896879960387047,0.0
15,52.51810409705975,-5.682400737317636,0.0
16,50.95378016143511,5.618752452887552,0.0
17,15.923630637251625,-3.197090721595088,0.0
18,44.26796721558418,-2.0126201886203416,0.0
19,46.230338965891164,3.671267725389093,0.0
20,15.945298267137765,5.303855580157046,0.0
21,28.031475742109688,5.329959201950157,0.0
22,27.62284895740591,6.427564057518266,0.0
23,3.3160671826543995,-0.6917973803526545,0.0
24,15.232442930904929,0.6556132535531347,0.0
25,45.56353985845952,-0.5628679507299328,0.0
26,30.48029959076149,-0.5302135922005053,0.0
27,23.51317210125065,5.926831097439322,0.0
28,19.51557803168236,-1.3161887189607242,0.0
29,45.12313077913438,2.28066721836824,0.0
30,23.615353612928768,-3.314918874258143,0.0
