tree_id,x,y,z
1,35.07288529178797,-4.232281461868445,0.0
2,1.4616500872118166,2.8865280301472502,0.0
3,44.82442144675672,2.710049243238494,0.0
4,31.767878662583374,-4.906048924063054,0.0
5,47.20948462218444,5.373030740306037,0.0
6,47.51449098144133,-0.02777043677906388,0.0
7,16.20971859121387,5.10465340839948,0.0
8,16.169770931868722,-1.0268633013434592,0.0
9,46.28288169808148,-3.898608056980427,0.0
10,22.1282948555779,-2.500185442965785,0.0
11,38.74830352596659,6.581123824295187,0.0
12,26.33539604481593,-5.689808299251902,0.0
13,11.592689503458011,4.04992715973802,0.0
14,36.25481536038792,-5.586364521744652,0.0
15,38.21996921167153,-1.7161344867480732,0.0
16,33.0636196713794,3.2324341175542806,0.0
17,44.409307230749725,-2.738858715525831,0.0
18,41.499281025656444,-5.185625987689034,0.0
19,29.887393852245825,-2.003263009151527,0.0
20,34.44838660740844,-5.929874909189261,0.0
21,2.7467230989786744,-0.9047837973356847,0.0
22,55.19327826427618,-0.4092441171210419,0.0
23,46.365808307009864,-2.5017052944854825,0.0
24,12.843593942826594,5.422845645496489,0.0
25,23.975006496972313,-0.8666417576131682,0.0
26,31.00228092918097,-6.5555850633640915,0.0
27,41.10828279064232,-4.350147807410532,0.0
28,0.819168251655732,0.018834244589038818,0.0
29,14.851630439193116,-0.3845491615888479,0.0
30,32.963039675543875,-4.522556213552376,0.0
31,34.40630841788757,-6.364110365743382,0.0
32,17.591782215465734,1.1446476314019751,0.0
33,50.627082073922566,2.560312641398788,0.0
34,36.942737960564614,0.043058507956998504,0.0
35,45.22542577489939,-5.358321256583885,0.0
36,23.600970943154195,1.9914600106996954,0.0
37,53.156297838564896,5.555903656327967,0.0
38,42.29387660042856,5.3655110170745015,0.0
39,44.04278503732055,3.5783091260837594,0.0
40,8.021058313931249,3.272204746966782,0.0
41,47.34448301496714,3.869163880138876,0.0
42,23.680915182957367,-4.215647933141129,0.0
43,53.66069682675498,3.4615830229423548,0.0
44,41.79806613968101,1.1682398860115342,0.0
45,28.347312470419254,0.2890260876405719,0.0
46,31.86240122025493,-3.937558128640511,0.0
47,30.892286866813567,6.123075974258791,0.0
48,52.88238205573142,5.5433202723647454,0.0
49,15.38172940445078,3.6844725305384056,0.0
50,39.16415797580554,0.8482201889715606,0.0
51,33.744864931871746,-1.2327585863487656,0.0
52,14.147278939101588,3.158142114463187,0.0
53,54.123860499111316,4.911412101342634,0.0
54,13.106292875507263,-6.297712582836663,0.0
55,21.16051845305541,-2.70204437606092,0.0
56,26.46133467825469,-0.6256009076748308,0.0
57,2.5928241321793335,4.355681064805836,0.0
58,29.95873580682266,6.149193644711678,0.0
59,19.573647517990164,-0.7423557696772534,0.0
60,25.823537309094885,-6.7530904501000455,0.0
